version	driver	relationship	niffler_path	niffler_sha256	aether_path	aether_sha256
20260528000000	mysql	aether_only			crates/aether-data/adapters/mysql/migrations/20260528000000_normalize_endpoint_api_roots.sql	ef2ccd6c1662dc68569f4fd79340e70f8bca6c572e43bcd5cab3f4b2f2feeb24
20260528000000	postgres	aether_only			crates/aether-data/adapters/postgres/migrations/20260528000000_normalize_endpoint_api_roots.sql	9dedc99a35cf425ae6010ceff17ec476b618f7e6c4b32ffdbf3423d8c5178996
20260528000000	sqlite	aether_only			crates/aether-data/adapters/sqlite/migrations/20260528000000_normalize_endpoint_api_roots.sql	07d09d8d7e3c96a276f3ebde0b8295674fbe8cc2d33ddb8b23702000e809cfdb
20260528010000	postgres	aether_only			crates/aether-data/adapters/postgres/migrations/20260528010000_repair_missing_routing_profiles.sql	d27bf53f331bc75b073dbe8aa5fbca35d32e617e7814eec054338aa767d64fce
20260528020000	mysql	aether_only			crates/aether-data/adapters/mysql/migrations/20260528020000_add_gateway_pressure_indexes.sql	56089c7bc78dc964b35063299d74640eac7a66a39a1035da3d1fb1dec132f55b
20260528020000	postgres	aether_only			crates/aether-data/adapters/postgres/migrations/20260528020000_add_gateway_pressure_indexes.sql	a6429fb429c94d30267ef25348aafa73d4dbeb2bf484a89b8d977822800579dc
20260528020000	sqlite	aether_only			crates/aether-data/adapters/sqlite/migrations/20260528020000_add_gateway_pressure_indexes.sql	d9f0c0f8aff42da4f4410d25a9248f6dec4426b18869400ab0956dff13aade41
20260528120000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260528120000_add_entitlement_usage_windows.sql	3ec284990bdf49d5de533ff03d095006c5b15c18411efc1afa34ef1016d38316		
20260528120000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260528120000_add_entitlement_usage_windows.sql	72543b6b87359cd647c40b895f16d08d8369d9e9b16f7d4fb0dc1e7864d91ea8		
20260528120000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260528120000_add_entitlement_usage_windows.sql	18bb2c9565b9385f7776b1c6607040493edf15c53b0f39f550edf4187b00fa56		
20260530120000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260530120000_add_api_key_group_pricing.sql	4738488400709a1beb4009d4bed5805d859101125f0598292b482d411643cdb6		
20260530120000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260530120000_add_api_key_group_pricing.sql	48adfc42ceab25e02551c84211f8b4a286fdeb273bf68750ac6ea7ba461b068e		
20260530120000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260530120000_add_api_key_group_pricing.sql	7af44e718c6052b3b724a526dad5f7fe5fe2c266b4190bc90be062a5f511e517		
20260531120000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260531120000_require_api_key_group.sql	e8cadd553b79cbbdbcb9a8d0b6b82c79b0c8eecb014dd5a8cad1e3775e477259		
20260531120000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260531120000_require_api_key_group.sql	97764e59030a0bb2126a2516c3cc5f0acac7f49b69aa07f8ba1486279f4bae70		
20260531120000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260531120000_require_api_key_group.sql	1b17aae045458105fca32e7a82f8221e7d4c7d8c8ee35e714b12b7ce1d6e85fe		
20260601120000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260601120000_add_entitlement_usage_request_index.sql	2cec028f696d4e7bb1f9e983609d7018c45adf7b0208cd57d84aafc9fbbd49a8		
20260601120000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260601120000_add_entitlement_usage_request_index.sql	0d8f52a3deabb774ab8c3073a2df897a33c1b8c559ac593ea3c36451965b6146		
20260601120000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260601120000_add_entitlement_usage_request_index.sql	81dc0521a2c4a80e852f1e7e51924cac0ed7e2790d169a032aa16a30deba2c9e		
20260606120000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260606120000_add_niffler_core_refactor_shadow_tables.sql	b4d0730eeb333212f579be618bb4e8cca14ad11e38c4336f2cf9dfd4894c8efa		
20260606120000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260606120000_add_niffler_core_refactor_shadow_tables.sql	a01fd77a9522f6c6e170a2206d020a2fdcf18cd8f4e48d78f587925fc8772f48		
20260606120000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260606120000_add_niffler_core_refactor_shadow_tables.sql	8f5c0a7af8dc88d6c59ed48bfe64e45ff4a80af7d608fc61a3dba4a7671dcfdf		
20260607120000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260607120000_add_niffler_core_refactor_shadow_extensions.sql	5097c9c45b38b0f912271e6fe41a68d430121076c841b6542a261539edaac439		
20260607120000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260607120000_add_niffler_core_refactor_shadow_extensions.sql	ed51ec1c35038cbded698ebdcefcc39a184df407be5c6da448f1468fdc335cf0		
20260607120000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260607120000_add_niffler_core_refactor_shadow_extensions.sql	dc585608b07fec614a6c3c7af140f0d03f561aea15cc1bb90c7a64b1b06519d6		
20260608120000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260608120000_add_niffler_api_key_product_plan_bindings.sql	1e9c37416c84940e6cfd12eb269f75049ffbd68880081b9bba666fe788a423f8		
20260608120000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260608120000_add_niffler_api_key_product_plan_bindings.sql	7697c2dcb294f150ec83f8e8c4341d49d7ac1965521ffe7933b823d925c16b19		
20260608120000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260608120000_add_niffler_api_key_product_plan_bindings.sql	70ad06cc0c0057b9df266ad427b5907b50abeea2d2da5f909f53d1c71184ea94		
20260608130000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260608130000_add_niffler_runtime_rollout_settings.sql	f26a84caec535fdfaf78dbb81336773d3265f729b2a06679d17803b3c71c022a		
20260608130000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260608130000_add_niffler_runtime_rollout_settings.sql	857beba8d62d47279b1b5599c16ef7cc169922fe9229192e76096bb2108cb1f2		
20260608130000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260608130000_add_niffler_runtime_rollout_settings.sql	7fc49034d6d78d70f997de11b04d64b9fb604f0e7048513904f4ff7428c7f617		
20260608140000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260608140000_add_niffler_route_attempts_created_at_index.sql	05021c62bd18d46fd80b4f62ca3fc087e227476c845b98c8de7fa5dfb84b30ca		
20260608140000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260608140000_add_niffler_route_attempts_created_at_index.sql	ef3d86a1bfbef75289d758c0a21fa603f66ef5f1abe7345bf548e5d1ec29181c		
20260608140000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260608140000_add_niffler_route_attempts_created_at_index.sql	01f63472735e3ac9bab66857c624fc48ce2756e92dd4cad9db8a4b0709da3c64		
20260608150000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260608150000_add_niffler_billing_reservation_dry_runs.sql	e6ec9a281c9ea334e2a5f83e014b23b428506d91d6a5ea37a99e10ab2dcdb41d		
20260608150000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260608150000_add_niffler_billing_reservation_dry_runs.sql	aa616567f081a1391098331530ff616ccb850390691f354d8b81cefbf7443e20		
20260608150000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260608150000_add_niffler_billing_reservation_dry_runs.sql	0186c6ebc03dad15d4da11967cafea45882fc6e9aae06facf5905cebfa25368f		
20260608160000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260608160000_add_niffler_settlement_snapshot_dashboard_indexes.sql	539bdcf55584551b53b79d9c61ec3e9d46750767c4c5ff643f9adcde631f322b		
20260608160000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260608160000_add_niffler_settlement_snapshot_dashboard_indexes.sql	87d7ae39799149cccc70d1104a4228e6752f7f69db07c2b361f066d172fc1f9d		
20260608160000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260608160000_add_niffler_settlement_snapshot_dashboard_indexes.sql	ef118aff78ad961ba8190c286a5b18d883f5e75235fe6bac704ccd7e66cbfdae		
20260609120000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260609120000_add_niffler_stability_observations.sql	80f0f744b0c1f8ba24ea03001405e493a94e6acf1dd69d966e11bc227721998e		
20260609120000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260609120000_add_niffler_stability_observations.sql	07a1e5459ddc8a8dbf7c9541c6b31156bedc510dabba179a31e10a78e918d0be		
20260609120000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260609120000_add_niffler_stability_observations.sql	a35e09e7a9baee2e148873c9a2e340c1c94178bc21d00c9c187b375cfde82633		
20260610120000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260610120000_add_usage_provider_key_window_index.sql	0f8c99de1fc90dcfe3a54d5b606bd7d1c484247ea816ccd59b9ecb2c119fbd9a		
20260610143000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260610143000_add_usage_counter_window_delta_columns.sql	2b437b37f0f8a00bf5cba33168b1a2712f0912b8b73fb002c19ac4ec1a5fcb76		
20260615120000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260615120000_add_usage_official_cost_rollups.sql	8a07a8cc2d4e2cdf283989f81ed02ee839d42bd4b784df95492c29127f6c1b34		
20260620090000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260620090000_add_content_moderation_evidence.sql	0c8c1cd12e8b750fe1c4c6875b9161c1764940d6beaaddae173938f9429b3319		
20260620090000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260620090000_add_content_moderation_evidence.sql	dc9f6c13293fd8fcd0d356286a15f061e604d8cc3504ad46a0e01f06b716d855		
20260620090000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260620090000_add_content_moderation_evidence.sql	f59d1fede3e016cb8bc4affd2273556e737a8e9dad2caf08d7ee0789c09e2b8f		
20260622100000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260622100000_add_payment_gateway_webhook_secret.sql	8942508b805e5da748557cfff0c292d78b369e2920eababd19a7413d3103197e		
20260622100000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260622100000_add_payment_gateway_webhook_secret.sql	98918b7b95d71b965f1f244199032389926c9d19790a84927df9a588a3f0db0e		
20260622100000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260622100000_add_payment_gateway_webhook_secret.sql	8942508b805e5da748557cfff0c292d78b369e2920eababd19a7413d3103197e		
20260711000000	postgres	aether_only			crates/aether-data/adapters/postgres/migrations/20260711000000_normalize_provider_upstream_metadata_jsonb.sql	20502ecce09594a0be51034512d9d0e6a66857d2b6ef405c758b4136fd293f48
20260715000000	postgres	aether_only			crates/aether-data/adapters/postgres/migrations/20260715000000_add_usage_legacy_body_ref_cleanup_index.sql	684a69cf26b94533a9abcccb915ea9f60f605c07a5607a03ebfa65eae4a3db80
20260715130000	postgres	aether_only			crates/aether-data/adapters/postgres/migrations/20260715130000_add_usage_settlement_dashboard_covering_index.sql	246bfeef1bdc446493d178ba94db401b0c09667cc157266877f5144ca0a28245
20260715130100	postgres	aether_only			crates/aether-data/adapters/postgres/migrations/20260715130100_tune_usage_autovacuum_analyze.sql	5c5047b44d681174a9d53452d98285e7e303ce809c9cfdce2b806e2d4ca9ba15
20260716000000	postgres	aether_only			crates/aether-data/adapters/postgres/migrations/20260716000000_fix_usage_billing_facts_total_tokens.sql	83d2e0c51dbecae317927e7cdea41a9bd46558401640276c0cd721d1c9a6f2af
20260718000000	postgres	aether_only			crates/aether-data/adapters/postgres/migrations/20260718000000_decouple_request_candidate_api_key_foreign_key.sql	9578f68cf3a8c5cc6dd32fd6d3884a845993f10a7567c7b18d397cf8e212381b
20260718010000	postgres	aether_only			crates/aether-data/adapters/postgres/migrations/20260718010000_decouple_stats_daily_api_key_foreign_key.sql	4c920f4611ac449561403cb9a77ed1859c0c2df66c1e7cc9275bc0638da6951e
20260720000000	postgres	aether_only			crates/aether-data/adapters/postgres/migrations/20260720000000_add_usage_stale_pending_cleanup_index.sql	7c045afeaec01d6dcb56443aedd716d38d91a757e73155242e3b14006255095e
20260723120000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260723120000_add_provider_key_window_usage_resets.sql	af624ad74a979e13dc72acfe599b9cc6847d908736ecb707eea2ada7d3f83b24		
20260723120000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260723120000_separate_provider_key_window_usage.sql	6c23c20e5ece661083b1adb90a2d70698e32e1b95bbf1118131adeafcba32716		
20260723120000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260723120000_add_provider_key_window_usage_resets.sql	935f9ce9575eb275f563ca3096c4512c90b23613ad913c988671ab1763f16b5a		
20260723121000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260723121000_replace_usage_counter_ready_index.sql	1e8e76082995d1b2560373231dcb9f443094fa3442e401e0a12a1206aaddb812		
20260723122000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260723122000_drop_usage_counter_unprocessed_index.sql	1fd9a59976b171272ce36fbcc910a2610a42c8b5e00162e16e04c0f9421782d5		
20260725000000	sqlite	aether_only			crates/aether-data/adapters/sqlite/migrations/20260725000000_normalize_imported_timestamp_storage.sql	cc9bd105a51468ba573855d57f80e369db714860762cf61dc173582d85ac4fb3
20260725010000	mysql	aether_only			crates/aether-data/adapters/mysql/migrations/20260725010000_add_cross_driver_schema_parity.sql	adaab188dc1536787a78ca88440d9195ee9e16c8dc77607c5d88128cca59ae06
20260725010000	sqlite	aether_only			crates/aether-data/adapters/sqlite/migrations/20260725010000_add_cross_driver_schema_parity.sql	c9dbee4f7ff307774054f8c8b5206ca14d91390bfccdb2efcb7991e232e3eb75
20260725020000	mysql	aether_only			crates/aether-data/adapters/mysql/migrations/20260725020000_add_advanced_stats_parity.sql	4f4019a2d148eb925cd617575d7dc660c8b240575e4baa9fd17e98250fa0e88b
20260725020000	sqlite	aether_only			crates/aether-data/adapters/sqlite/migrations/20260725020000_add_advanced_stats_parity.sql	5950641f95bc95e2f6c16ef7664cb1a6fd49ab10b30872451bf33aad48be0c0c
20260725030000	mysql	aether_only			crates/aether-data/adapters/mysql/migrations/20260725030000_add_usage_routing_snapshot_parity.sql	8dd7bc11be3fc42686944082fcb53fa1d1f734c76108763083e590527e3ccbd9
20260725030000	sqlite	aether_only			crates/aether-data/adapters/sqlite/migrations/20260725030000_add_usage_routing_snapshot_parity.sql	d1cee6525743d43f0588b0b3b90a158f0a8ac0b2851ad80c6cf6ad10d9919f32
20260725040000	sqlite	aether_only			crates/aether-data/adapters/sqlite/migrations/20260725040000_normalize_remaining_imported_timestamp_storage.sql	02e8a59cb380dad75ffce0380633d405f1689d4617804b6250d7ae845d72832d
20260725100000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260725100000_add_usage_body_objects.sql	6e64401adc5f24478c21611a606ebd41e72c8e88c759a80feda5bb88b030334f		
20260727000000	mysql	aether_only			crates/aether-data/adapters/mysql/migrations/20260727000000_repair_routing_default_uniqueness.sql	837b75a2f0580cc016de5dff13e2dce5f88957dfab1deb57dc9a3b04f98f56c4
20260727000000	postgres	aether_only			crates/aether-data/adapters/postgres/migrations/20260727000000_repair_routing_default_uniqueness.sql	4213b995441f5fecfdecaa3c246680fa0c99d473a663d0b8cfb593bce0dc4cb9
20260727000000	sqlite	aether_only			crates/aether-data/adapters/sqlite/migrations/20260727000000_repair_routing_default_uniqueness.sql	657f4ce1f33cb96095ce74366f4a9d773f7e0b7f0581883f3f0f6c8938276484
20260731000000	mysql	aether_only			crates/aether-data/adapters/mysql/migrations/20260731000000_cleanup_duplicate_worker_boot_runs.sql	162628c972d222c81c5ae2245e5c427b89f227b3d01441bc36db0ece340668d4
20260731000000	postgres	aether_only			crates/aether-data/adapters/postgres/migrations/20260731000000_cleanup_duplicate_worker_boot_runs.sql	162628c972d222c81c5ae2245e5c427b89f227b3d01441bc36db0ece340668d4
20260731000000	sqlite	aether_only			crates/aether-data/adapters/sqlite/migrations/20260731000000_cleanup_duplicate_worker_boot_runs.sql	162628c972d222c81c5ae2245e5c427b89f227b3d01441bc36db0ece340668d4
20260731190000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260731190000_align_openai_gpt5_pricing.sql	4f94743c4e76812362391a1d79d7bbdfcc8a2a3e9b5391e5f2f7f0a449db54f5		
20260801190000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260801190000_add_provider_usage_contributions.sql	05c31ca6bba9ce46273ed8aab4c84e1fe903f69358b666e8bf7f80c1f95ced0d		
20260801190000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260801190000_add_provider_usage_contributions.sql	cb1e364c6c9d6ff5e5782fdf93861a55fed410db2bf985ea8629998ae837027d		
20260801190000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260801190000_add_provider_usage_contributions.sql	2d3e4d205845b148046f2ed87730ec8eb90f030797e5aef5f66c5330a8ce267d		
20260804120000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260804120000_add_user_group_managed_instructions.sql	2ed09e3993b4e89739fd53dd632bde9d827b0fc06329e34ea5cf7e4b2b4fec2f		
20260804120000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260804120000_add_user_group_managed_instructions.sql	65d5e8408650f6494340317d7ed7fdd5a8699453f39281e130fef3d73afb40b5		
20260804120000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260804120000_add_user_group_managed_instructions.sql	01ed7a7d8e008d21c5d8d945e07afa5af3460756db4274c2e34dcb26671364f2		
20260809130000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260809130000_add_billing_admissions_and_plan_providers.sql	4c83c84afaa41b5590358b924f87bca920b931c1139921961fa3f56d38a0b907		
20260809130000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260809130000_add_billing_admissions_and_plan_providers.sql	360461ca7ff7eb33ec0929ea7bd0675d12ed221f8a3c18b8c48b352f3b4cfce9		
20260809130000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260809130000_add_billing_admissions_and_plan_providers.sql	9ca25cdd45e48b81d621f2340ec7721a62e4eeefb931b044c9190a18fc70187f		
20260810180000	mysql	niffler_only	crates/aether-data/migrations/mysql/20260810180000_add_plan_purchase_debt_repayment.sql	1e7dde34f1f277c4f4f23fd64a687e9142ec10c9f32292c31f73be1c15f2610e		
20260810180000	postgres	niffler_only	crates/aether-data/migrations/postgres/20260810180000_add_plan_purchase_debt_repayment.sql	743623e742016ea76e1819b82dedf30a1d0fe46786e14235a5b5794294ce6148		
20260810180000	sqlite	niffler_only	crates/aether-data/migrations/sqlite/20260810180000_add_plan_purchase_debt_repayment.sql	307990fd7bc4645d5e5b3493298c5da6cc261b58e133046b705aabdc241336ac		
